applicant_age,gender,province,monthly_income_npr,loan_amount_npr,loan_tenure_months,max_dpd_24m,overdue_count_12m,bounce_count_12m,restructure_count,dscr,emi_income_ratio,income_stability,avg_bank_balance_6m,income_cagr_2y,ltv_ratio,collateral_score,insurance_flag,active_loan_count,credit_history_months,hard_enquiry_6m,bank_tenure_months,product_count,avg_deposit_12m,bs_month_applied,festival_proximity,district_npa_rate,remittance_inflow_flag,defaulted
35,Male,Lumbini,42000,329000,120,3,4,3,1,3.1163,0.3089,0.7,25200.0,0.2219,0.6856,0.6,1,1,54,1,2,3,500.0,3,15,0.0132,1,1
36,Female,Province No. 1,48300,240000,24,0,0,0,1,1.4197,0.7547,0.7,636800.0,0.1374,0.5153,0.4,0,2,32,0,16,6,468800.0,5,22,0.0129,0,1
48,Male,Gandaki,67800,422000,24,12,2,0,0,1.8721,0.5359,1.0,681500.0,0.0762,0.5627,1.0,0,1,81,2,25,3,587000.0,11,26,0.0131,0,0
37,Female,Madhesh,27300,273000,120,0,0,0,0,2.0186,0.4774,1.0,75000.0,0.1078,0.6085,0.5,0,2,36,0,80,6,64800.0,1,67,0.0151,0,0
36,Female,Gandaki,57300,582000,12,31,1,0,0,0.5,1.8435,0.7,133500.0,0.1978,0.514,0.6,1,4,240,0,12,4,83800.0,5,0,0.0124,0,1
53,Male,Bagmati,69700,974000,120,0,0,0,0,1.5551,0.6424,1.0,249300.0,0.0348,0.2913,0.8,1,5,152,2,244,4,364000.0,5,4,0.0116,0,0
52,Female,Bagmati,100900,910000,60,5,0,0,0,2.1499,0.486,0.7,931100.0,0.0855,0.3991,0.5,0,2,198,0,11,3,906600.0,6,9,0.0112,0,0
21,Male,Bagmati,117400,841000,12,62,0,0,0,0.8513,1.1587,1.0,45200.0,0.0797,0.4649,0.6,0,1,5,1,36,6,62300.0,1,47,0.0117,0,1
35,Male,Province No. 1,14600,66000,84,0,0,0,0,3.5,0.1042,0.4,44400.0,0.0318,0.46,0.6,0,0,112,0,88,4,18900.0,9,52,0.0136,0,0
53,Female,Gandaki,49200,371000,48,49,0,1,0,2.264,0.4233,0.7,188500.0,0.2973,0.5279,0.6,0,1,240,1,57,1,134700.0,8,42,0.0142,0,0
25,Male,Karnali,8000,71000,24,0,0,0,0,1.7549,0.6167,1.0,1900.0,0.0664,0.7935,0.8,1,0,14,0,29,3,61700.0,5,28,0.0155,0,0
43,Female,Lumbini,8000,57000,60,0,0,0,0,3.5,0.2141,1.0,29200.0,0.067,0.665,0.8,1,0,240,0,1,6,500.0,8,33,0.0129,0,0
41,Other,Bagmati,94300,941000,84,0,0,0,0,2.55,0.3496,1.0,326100.0,0.0519,0.4995,0.5,0,1,240,0,13,1,342500.0,9,61,0.0123,0,0
50,Female,Bagmati,89800,436000,12,31,1,1,0,1.023,0.9042,1.0,199300.0,0.0934,0.4909,0.5,1,1,11,1,33,5,182700.0,5,9,0.0121,1,0
49,Male,Karnali,31000,408000,120,9,2,2,0,3.5,0.2784,0.7,40600.0,-0.0478,0.5042,0.5,1,0,143,0,1,1,76800.0,10,80,0.0148,1,0
42,Male,Bagmati,148100,572000,36,7,0,0,0,3.5,0.1955,0.7,251400.0,0.0995,0.6929,0.5,0,0,37,0,21,3,197900.0,2,59,0.0122,0,0
38,Male,Province No. 1,15000,244000,36,34,6,4,1,1.3746,0.7138,1.0,30100.0,0.1,0.6091,0.5,0,0,105,0,55,3,500.0,8,31,0.0133,1,1
54,Male,Bagmati,12500,75000,120,0,0,0,0,2.8384,0.3374,1.0,50500.0,0.1069,0.6965,1.0,1,2,240,1,32,2,46600.0,8,44,0.0116,0,0
37,Male,Lumbini,25600,227000,120,0,0,0,0,2.7076,0.3858,0.7,381500.0,0.1784,0.3564,0.5,0,1,29,0,83,6,330800.0,3,16,0.0125,0,0
39,Male,Karnali,8000,131000,120,3,1,1,0,3.3047,0.3048,1.0,24800.0,0.0651,0.2874,0.5,0,0,96,0,5,5,12800.0,4,9,0.0149,0,0
38,Female,Bagmati,57900,945000,120,0,0,0,0,2.9758,0.3618,1.0,1400.0,0.0675,0.6085,0.6,1,1,118,1,64,2,5800.0,7,22,0.0127,0,0
35,Male,Bagmati,54900,265000,60,8,1,1,0,2.5221,0.4248,0.4,238500.0,0.0386,0.5782,0.6,0,3,9,0,3,5,187100.0,4,7,0.0114,0,0
47,Male,Province No. 1,51300,419000,48,3,2,5,0,3.0688,0.3455,1.0,7900.0,0.0773,0.4721,0.5,0,0,143,2,102,6,27900.0,6,17,0.0133,0,0
47,Female,Bagmati,113100,1711000,120,0,0,1,0,3.5,0.2996,1.0,68300.0,0.076,0.5469,0.4,0,0,95,0,51,5,99500.0,4,25,0.0122,0,0
58,Male,Madhesh,25900,173000,48,0,0,0,0,3.5,0.2067,0.4,20800.0,-0.072,0.2973,0.4,0,0,75,1,6,4,500.0,8,43,0.0148,1,0
39,Male,Madhesh,29700,224000,60,0,0,0,0,2.4372,0.3742,1.0,114300.0,0.0752,0.5288,0.6,1,1,100,0,49,4,87500.0,8,26,0.0128,0,0
52,Male,Bagmati,38600,344000,120,0,0,0,0,1.7529,0.5509,0.4,500.0,-0.1913,0.3105,0.5,0,3,240,2,43,4,500.0,12,36,0.0132,1,0
33,Male,Sudurpashchim,35600,279000,60,0,0,0,0,2.2636,0.5031,0.7,326000.0,0.144,0.3952,0.6,0,2,7,2,35,5,260100.0,8,54,0.0143,1,0
61,Male,Sudurpashchim,15600,50000,120,0,0,1,0,3.5,0.0922,0.7,500.0,0.0544,0.6678,0.5,0,0,116,1,32,3,31000.0,4,31,0.0148,0,0
59,Male,Gandaki,8000,82000,48,2,6,3,0,1.834,0.5235,1.0,106400.0,0.0883,0.8141,0.5,1,2,106,1,20,2,75000.0,11,16,0.0125,0,0
45,Male,Karnali,36700,278000,48,0,0,0,0,2.4874,0.3961,1.0,500.0,0.0882,0.6733,0.4,0,1,240,1,8,3,42100.0,7,7,0.0153,1,0
51,Male,Bagmati,87100,330000,12,4,3,0,0,1.0365,0.9115,1.0,125400.0,0.0895,0.4324,0.4,1,3,1,0,61,6,89900.0,8,46,0.0118,0,0
45,Male,Bagmati,166800,737000,24,2,3,0,1,3.5,0.2686,1.0,121800.0,0.0573,0.3963,0.6,0,0,240,2,235,6,87900.0,1,62,0.0112,0,0
29,Female,Madhesh,50400,252000,120,46,5,4,0,2.4298,0.422,1.0,215800.0,0.1305,0.349,0.4,0,2,3,3,28,1,81200.0,10,71,0.014,1,0
60,Female,Province No. 1,55500,330000,24,0,0,0,0,2.1651,0.4712,0.7,312000.0,-0.0415,0.7666,0.5,0,0,116,0,105,6,276400.0,10,74,0.012,0,0
52,Male,Bagmati,78400,1077000,84,0,0,0,0,2.927,0.346,0.7,154400.0,0.2331,0.3687,0.8,1,0,2,0,80,5,132200.0,6,0,0.0121,0,0
38,Female,Bagmati,64700,989000,60,0,0,0,0,1.572,0.6181,1.0,143700.0,0.0847,0.7732,1.0,1,1,64,2,103,4,109900.0,12,37,0.0119,0,0
31,Female,Madhesh,31300,581000,120,16,3,0,0,1.9714,0.5197,0.7,650300.0,0.0482,0.3109,0.5,0,1,22,2,14,2,488700.0,8,44,0.014,0,1
49,Female,Karnali,23500,151000,60,65,5,2,1,3.5,0.2151,0.4,117100.0,0.1496,0.6431,0.8,1,0,21,0,141,2,80600.0,5,28,0.0147,0,1
39,Male,Bagmati,105500,681000,48,0,0,1,0,2.6847,0.3833,0.7,22000.0,0.2293,0.4385,0.8,1,1,83,0,5,5,15900.0,3,38,0.0125,0,0
55,Male,Gandaki,104400,532000,48,0,0,0,0,3.5,0.2122,0.7,285400.0,0.0577,0.5389,0.6,0,0,58,0,164,5,205700.0,4,13,0.0115,0,0
30,Male,Sudurpashchim,30500,236000,84,0,0,0,0,3.5,0.1835,0.7,80100.0,0.358,0.6665,1.0,1,0,8,1,2,1,85400.0,4,9,0.0158,1,0
42,Male,Gandaki,36200,176000,36,0,0,0,0,2.8382,0.3401,1.0,209500.0,0.0743,0.7861,0.6,0,1,52,0,40,2,229800.0,4,13,0.0119,0,0
25,Other,Bagmati,108900,522000,60,21,0,0,0,1.8982,0.5867,1.0,500.0,0.0505,0.3538,0.5,0,2,33,1,5,2,66100.0,3,22,0.0115,0,0
50,Female,Bagmati,67100,437000,12,17,1,0,0,0.8862,0.9936,0.4,148000.0,-0.0249,0.6872,1.0,1,1,240,1,46,4,130200.0,9,49,0.012,1,0
37,Male,Gandaki,63100,389000,12,0,0,0,0,1.3632,0.7536,0.7,355000.0,-0.0202,0.4231,0.5,0,0,0,0,12,1,244500.0,2,59,0.0117,0,0
29,Female,Madhesh,54900,534000,48,0,0,0,0,2.7427,0.3778,0.7,133600.0,0.0211,0.5753,0.8,0,0,32,1,56,1,83500.0,12,42,0.0143,0,0
44,Female,Province No. 1,34600,276000,48,0,0,0,0,2.2906,0.4303,0.4,77600.0,-0.1658,0.6866,0.5,0,1,12,1,24,2,55900.0,11,25,0.0133,0,0
44,Female,Lumbini,36100,583000,120,0,0,0,1,2.2959,0.4661,1.0,693400.0,0.1218,0.7368,0.6,0,1,68,3,50,1,801200.0,5,9,0.0135,0,0
33,Female,Lumbini,34400,310000,24,107,4,0,1,1.9613,0.5325,1.0,21000.0,0.0791,0.266,0.5,0,0,6,2,18,5,14400.0,4,14,0.0136,0,1
60,Male,Province No. 1,31700,220000,36,13,4,4,0,3.0937,0.3254,0.7,19800.0,0.1045,0.6258,0.5,1,0,74,0,30,3,90100.0,5,17,0.0119,0,0
24,Male,Gandaki,53000,453000,60,8,2,1,0,1.9613,0.528,1.0,70000.0,0.0313,0.4159,0.5,0,1,5,2,27,5,70100.0,6,0,0.0131,0,0
34,Female,Gandaki,81200,1051000,120,6,2,2,0,2.6497,0.3879,0.7,244800.0,0.0662,0.4442,0.6,1,1,96,1,39,6,225600.0,6,0,0.013,0,0
31,Male,Province No. 1,79800,456000,84,6,5,4,1,3.5,0.1496,0.7,558100.0,-0.0373,0.6989,0.6,1,0,77,0,10,1,339800.0,7,18,0.012,0,0
59,Female,Bagmati,109300,783000,60,12,0,0,0,2.1273,0.4586,0.7,110200.0,0.0297,0.4888,1.0,1,2,46,1,58,1,83700.0,8,44,0.0114,0,0
31,Female,Sudurpashchim,36000,145000,36,88,3,1,0,3.5,0.1561,1.0,500.0,0.0478,0.3717,0.6,1,0,4,0,29,6,47700.0,10,76,0.0144,0,0
30,Female,Sudurpashchim,25100,145000,84,0,0,0,0,3.5,0.2681,0.7,118100.0,0.2146,0.4105,0.6,1,1,38,2,2,1,90000.0,6,0,0.0154,0,1
45,Male,Bagmati,52700,333000,12,0,0,0,0,1.4481,0.7409,1.0,58300.0,0.0581,0.504,0.5,0,0,68,2,7,3,92300.0,4,26,0.0116,0,0
31,Female,Madhesh,18100,207000,84,14,0,0,0,1.2421,0.7127,0.4,127800.0,0.1772,0.6452,0.8,1,3,89,1,101,6,136000.0,5,16,0.0157,0,0
32,Male,Bagmati,92600,457000,36,0,0,0,0,2.7958,0.3256,1.0,723000.0,0.0292,0.5146,0.6,0,1,38,0,28,5,644800.0,12,50,0.0116,0,0
31,Female,Bagmati,141800,742000,120,0,0,0,0,3.5,0.1764,0.7,352100.0,0.0494,0.7975,0.6,1,1,36,2,26,1,166200.0,5,19,0.0115,0,0
43,Male,Madhesh,43300,467000,120,4,2,3,0,2.0636,0.4797,1.0,101000.0,0.095,0.5575,0.6,1,2,93,1,117,6,66100.0,11,26,0.0135,0,0
52,Female,Gandaki,74600,817000,48,74,2,2,1,2.4223,0.4334,1.0,321000.0,0.0736,0.7275,0.5,0,0,102,0,3,2,281100.0,8,55,0.0111,1,1
40,Female,Sudurpashchim,10200,101000,60,0,0,0,0,3.1976,0.295,1.0,4000.0,0.0669,0.3918,0.6,1,0,27,1,33,3,500.0,7,2,0.0156,0,0
58,Male,Province No. 1,30800,139000,60,2,3,3,0,2.8364,0.3599,1.0,176500.0,0.0869,0.3307,0.6,1,2,98,0,111,6,212200.0,6,0,0.0147,0,0
32,Male,Karnali,21100,112000,36,0,0,0,0,1.6816,0.6285,1.0,46200.0,0.066,0.6234,0.6,0,2,0,0,51,3,101400.0,3,16,0.0151,0,0
56,Male,Bagmati,136800,1198000,24,0,0,0,0,1.6207,0.6033,0.7,90800.0,-0.0837,0.4826,0.5,0,0,150,2,49,1,101000.0,4,10,0.0112,0,0
52,Female,Bagmati,214900,2011000,48,1,3,3,0,1.3541,0.7648,0.7,808800.0,-0.0887,0.7141,0.5,1,3,48,0,48,2,726900.0,9,47,0.0113,0,0
24,Female,Bagmati,51700,655000,120,0,0,0,0,2.4367,0.4002,1.0,78400.0,0.1632,0.2515,0.8,0,1,0,2,72,2,50600.0,1,57,0.0113,0,0
49,Female,Bagmati,64300,513000,24,0,0,0,0,1.9256,0.4887,0.7,545400.0,0.2647,0.8145,0.8,1,0,232,1,28,3,541800.0,1,71,0.0113,0,0
62,Male,Province No. 1,51000,218000,84,0,0,0,0,3.5,0.1155,0.7,55300.0,0.2001,0.7112,0.5,0,0,240,0,10,4,78100.0,7,1,0.0122,0,0
49,Male,Gandaki,55000,519000,36,34,2,0,0,1.5318,0.6529,0.7,69100.0,0.1554,0.4836,0.5,0,1,35,1,37,1,50300.0,12,51,0.0129,0,1
31,Male,Bagmati,46000,654000,48,0,0,0,0,1.8113,0.6017,1.0,123100.0,0.0799,0.3297,1.0,1,1,75,1,68,5,172300.0,4,26,0.0125,0,1
39,Male,Karnali,30500,318000,36,0,0,0,0,1.4586,0.7032,1.0,133600.0,0.1036,0.3131,0.6,1,1,165,0,11,3,141600.0,6,20,0.0151,1,0
57,Female,Gandaki,44200,787000,84,0,0,0,0,1.3453,0.7697,0.4,69300.0,-0.0656,0.2889,0.6,1,3,240,3,14,6,71800.0,1,63,0.0116,0,0
34,Male,Bagmati,79500,1131000,120,0,0,0,0,2.0021,0.5145,1.0,286500.0,0.0673,0.6284,0.5,1,2,166,1,88,4,320000.0,3,43,0.0129,0,0
40,Male,Bagmati,50800,569000,60,0,0,0,0,1.8423,0.5035,1.0,70800.0,0.12,0.3005,0.8,1,1,8,1,97,2,68900.0,8,38,0.0125,0,1
45,Female,Lumbini,55600,874000,84,0,0,0,0,2.7304,0.3935,0.7,221500.0,0.2098,0.3417,0.5,1,0,50,1,49,3,135500.0,5,17,0.0144,1,0
55,Male,Sudurpashchim,20500,293000,84,0,0,0,0,2.7409,0.3758,1.0,67800.0,0.085,0.5278,0.5,1,0,83,0,235,4,69900.0,5,4,0.0149,1,0
61,Female,Bagmati,160100,800000,60,78,3,2,0,3.3273,0.2979,0.7,70600.0,0.0748,0.3143,0.5,0,1,65,0,57,2,59700.0,9,74,0.0122,0,0
50,Male,Province No. 1,89000,572000,84,0,0,0,0,3.5,0.2594,1.0,583300.0,0.1297,0.336,0.4,1,1,21,0,25,3,524600.0,11,17,0.0118,1,0
39,Male,Karnali,12800,141000,120,38,0,0,0,1.9864,0.5294,0.7,63300.0,0.0495,0.6034,0.6,1,3,214,2,3,5,61000.0,6,0,0.0145,0,0
38,Male,Karnali,17800,188000,60,3,7,1,0,1.0406,0.9461,0.4,93100.0,0.0612,0.596,0.5,1,3,46,2,129,2,162600.0,3,45,0.0145,1,1
48,Male,Bagmati,34900,216000,48,10,3,1,0,3.0508,0.3143,0.4,43900.0,0.2558,0.3933,0.5,1,1,1,1,41,2,34300.0,1,54,0.0113,0,0
24,Female,Bagmati,40900,355000,24,6,0,0,0,1.3175,0.8153,0.4,500.0,0.0672,0.2469,0.5,0,3,23,2,52,3,18900.0,7,14,0.013,0,0
39,Female,Province No. 1,26900,112000,36,19,1,1,0,1.5945,0.5844,0.4,168200.0,0.0198,0.6487,0.6,1,2,26,2,3,4,210200.0,7,4,0.0135,0,1
35,Male,Gandaki,24300,436000,60,0,0,0,0,2.0961,0.5099,1.0,22200.0,0.034,0.408,0.8,1,0,1,2,9,5,48700.0,5,16,0.0124,0,0
60,Female,Lumbini,36200,478000,48,0,0,0,0,1.8269,0.5449,0.4,131700.0,0.0802,0.3447,0.4,0,0,240,2,57,4,130600.0,5,2,0.0142,1,0
56,Male,Sudurpashchim,20000,107000,36,0,0,0,0,2.4066,0.4287,0.4,100900.0,-0.0947,0.7338,1.0,1,1,240,0,43,6,80500.0,3,28,0.0149,1,0
32,Female,Bagmati,68000,268000,120,3,2,0,0,2.1564,0.4692,0.7,443800.0,-0.0295,0.6924,0.4,1,2,63,2,32,4,393700.0,2,35,0.0114,0,0
48,Male,Sudurpashchim,33200,320000,60,0,0,0,0,2.3223,0.4203,1.0,500.0,0.0686,0.5041,0.8,0,1,73,0,58,1,500.0,11,28,0.0159,0,0
40,Female,Province No. 1,35900,301000,48,0,0,0,0,2.4008,0.4203,1.0,148000.0,0.0654,0.3078,0.6,1,1,24,1,19,5,93400.0,5,3,0.0123,0,0
55,Female,Sudurpashchim,32100,124000,24,13,1,0,1,2.2898,0.4159,0.7,124800.0,0.0591,0.554,0.4,1,1,240,1,65,6,167400.0,8,37,0.0151,0,0
41,Female,Madhesh,12400,219000,48,0,0,0,1,1.3784,0.7281,0.7,49800.0,0.1231,0.6904,0.5,0,0,37,3,27,6,500.0,1,49,0.0139,0,0
47,Male,Province No. 1,8000,115000,48,26,0,0,0,2.0068,0.4932,1.0,19800.0,0.0885,0.6568,0.6,1,0,223,0,3,2,85100.0,3,20,0.0136,0,0
51,Male,Madhesh,24000,139000,48,27,2,1,0,2.238,0.4555,1.0,500.0,0.1022,0.432,0.6,1,2,147,0,230,2,500.0,4,34,0.0158,1,0
55,Male,Sudurpashchim,28100,228000,84,18,4,2,0,3.3338,0.3418,0.7,135900.0,0.1888,0.3581,0.8,1,1,240,3,42,3,141700.0,9,63,0.0153,1,0
51,Female,Karnali,13400,142000,48,0,0,0,0,1.5842,0.6214,1.0,4100.0,0.1281,0.5334,1.0,1,2,5,2,55,2,33300.0,7,0,0.0171,0,0
33,Female,Sudurpashchim,14600,50000,60,0,0,0,0,3.5,0.2479,0.4,43100.0,-0.0131,0.2833,0.6,0,1,6,1,32,5,500.0,5,23,0.0152,0,0
52,Male,Gandaki,43700,250000,48,4,0,0,0,3.5,0.2389,1.0,43400.0,0.0983,0.7102,0.6,0,0,178,1,8,6,114300.0,8,52,0.0114,1,0
34,Male,Bagmati,94200,1252000,48,11,2,3,0,2.2187,0.4547,1.0,482400.0,0.0065,0.7671,0.8,1,0,92,1,56,2,407600.0,7,1,0.0115,0,0
51,Male,Bagmati,126100,642000,84,45,3,3,0,2.0458,0.5008,1.0,1573000.0,0.0874,0.66,0.6,1,2,59,2,47,2,1244100.0,12,49,0.0117,0,0
60,Male,Madhesh,82000,758000,84,5,2,1,0,2.6543,0.3607,0.7,179200.0,0.0984,0.7702,0.4,1,1,240,0,13,3,204000.0,4,10,0.0147,0,0
40,Female,Madhesh,57200,450000,120,0,0,0,0,2.5541,0.3729,0.7,74600.0,-0.0207,0.7748,0.5,0,2,27,0,83,5,15400.0,5,27,0.0146,0,0
58,Male,Lumbini,32100,50000,12,51,2,0,0,2.1911,0.4281,1.0,86100.0,0.0631,0.2776,0.6,1,2,88,0,55,2,33600.0,4,24,0.0137,0,1
27,Female,Gandaki,78500,405000,36,2,3,2,0,3.5,0.2851,1.0,52000.0,0.068,0.3872,0.4,0,0,77,1,105,5,56000.0,4,8,0.0138,0,0
38,Male,Sudurpashchim,43500,421000,120,0,0,0,0,3.3413,0.2828,1.0,14600.0,0.0976,0.6683,0.6,0,1,133,1,44,4,63200.0,5,17,0.0149,0,0
57,Female,Province No. 1,25500,344000,84,0,0,0,0,2.7153,0.3585,1.0,200500.0,0.0792,0.7876,0.6,0,1,240,0,89,3,165000.0,7,18,0.0123,0,0
51,Male,Bagmati,50900,277000,48,0,0,1,0,2.9961,0.3395,0.7,60100.0,0.0947,0.6034,0.6,1,2,209,1,57,4,56700.0,4,29,0.0133,0,0
34,Female,Sudurpashchim,15800,210000,60,8,2,0,0,1.675,0.6052,1.0,500.0,0.0441,0.3298,0.5,0,2,51,1,52,2,500.0,12,33,0.0148,1,0
42,Female,Lumbini,37500,537000,48,93,1,1,0,1.1985,0.772,0.7,24600.0,0.2284,0.6764,0.8,1,2,100,1,36,6,21500.0,6,6,0.0139,0,1
25,Male,Madhesh,33600,214000,24,6,5,2,0,1.3868,0.687,1.0,349700.0,0.1796,0.6763,0.8,1,2,58,1,45,4,435600.0,5,18,0.0155,0,0
55,Male,Bagmati,126400,590000,48,0,0,0,0,3.5,0.1812,1.0,46000.0,0.0769,0.7052,0.4,0,0,112,1,71,5,53700.0,9,51,0.0117,0,0
26,Female,Sudurpashchim,33100,187000,60,140,1,1,0,2.007,0.4829,1.0,64100.0,0.0771,0.2857,0.5,1,2,25,2,71,5,38600.0,11,34,0.0161,0,1
44,Female,Province No. 1,65400,514000,24,11,4,3,0,0.9985,0.9454,1.0,184000.0,0.0987,0.5211,0.5,0,2,130,3,94,4,245900.0,8,31,0.0137,0,1
41,Male,Sudurpashchim,31300,384000,60,12,4,1,0,1.391,0.6746,1.0,43900.0,0.027,0.3564,0.5,1,3,4,0,105,5,500.0,11,14,0.0165,0,0
46,Female,Province No. 1,65800,465000,36,0,0,0,0,1.8495,0.6252,1.0,2179200.0,0.0389,0.4818,0.5,0,2,98,3,94,4,2433900.0,12,36,0.0135,0,0
38,Male,Province No. 1,64200,349000,12,0,0,0,0,1.139,0.8299,1.0,115400.0,0.1007,0.5476,1.0,1,2,76,0,112,3,104600.0,1,45,0.0119,1,0
24,Male,Gandaki,40400,692000,120,0,0,0,0,2.9088,0.3299,0.4,500.0,0.1223,0.6345,0.5,0,0,30,0,58,6,500.0,5,4,0.0133,0,0
48,Female,Lumbini,42800,518000,84,20,5,4,0,2.2497,0.4221,1.0,83000.0,0.0756,0.7381,0.8,1,1,15,1,71,4,48700.0,4,7,0.0138,1,0
58,Female,Madhesh,38800,327000,60,1,8,4,0,3.5,0.2751,1.0,889700.0,0.0886,0.5612,0.8,1,0,44,1,174,6,743600.0,7,11,0.0147,0,0
46,Male,Province No. 1,48200,562000,48,3,1,1,0,1.7979,0.5805,1.0,500.0,0.0639,0.7574,0.4,1,1,64,0,22,5,500.0,2,55,0.0135,0,0
22,Male,Bagmati,110900,1307000,60,0,0,0,0,1.6816,0.5879,0.7,90900.0,0.1717,0.4912,1.0,1,1,0,0,48,4,120200.0,4,29,0.0113,0,0
25,Male,Gandaki,23700,94000,120,19,1,2,0,3.5,0.2233,0.4,234300.0,-0.0316,0.452,1.0,1,1,5,1,3,1,209800.0,9,55,0.0136,0,0
32,Female,Province No. 1,28500,252000,84,6,2,1,0,1.9574,0.4943,0.7,30500.0,0.0944,0.8155,0.6,0,2,107,1,37,6,6300.0,6,13,0.0122,0,1
33,Female,Gandaki,77100,665000,36,0,0,0,0,1.2753,0.8274,0.7,494300.0,0.3975,0.3994,0.5,0,3,2,3,12,6,377900.0,2,48,0.0143,1,0
26,Female,Sudurpashchim,57500,230000,48,31,2,1,0,3.5,0.1584,0.7,79800.0,0.1411,0.3029,0.4,1,0,12,0,63,5,63500.0,4,34,0.0147,0,0
58,Male,Gandaki,52700,613000,36,0,0,0,0,1.1731,0.7965,1.0,500.0,0.0637,0.3903,0.8,1,1,32,1,36,6,3700.0,6,12,0.0126,1,0
51,Male,Province No. 1,72000,341000,48,1,1,0,0,3.5,0.1986,0.7,219600.0,0.1852,0.7322,0.6,1,0,240,0,253,3,205400.0,6,0,0.0135,0,0
53,Male,Province No. 1,85200,1382000,60,15,1,0,0,2.3011,0.4605,0.7,548200.0,-0.0061,0.6116,0.5,0,0,69,1,167,6,687200.0,11,34,0.0129,1,0
61,Male,Gandaki,62700,882000,60,23,2,2,0,2.2934,0.4672,1.0,97400.0,0.0294,0.3722,0.5,1,0,38,0,14,3,137000.0,1,49,0.0117,0,0
57,Male,Sudurpashchim,32500,255000,36,0,0,0,0,1.1272,0.9222,1.0,153100.0,0.045,0.3971,0.8,1,4,50,2,19,3,137400.0,5,12,0.0148,0,1
28,Male,Gandaki,43700,622000,24,22,2,2,0,0.9806,0.9386,1.0,7800.0,0.148,0.6635,0.6,1,0,17,1,25,2,1600.0,2,46,0.0127,0,0
21,Female,Lumbini,32200,160000,60,0,0,0,0,2.971,0.3415,1.0,73700.0,0.0667,0.7354,0.6,0,1,3,3,36,2,25200.0,11,35,0.014,0,0
51,Female,Lumbini,70800,1193000,120,0,0,0,0,1.5704,0.6659,0.7,331700.0,0.1441,0.6517,1.0,1,2,27,2,91,5,244200.0,10,78,0.0142,0,1
59,Female,Karnali,35700,369000,48,0,0,0,0,1.1054,0.9045,1.0,113700.0,0.0674,0.3711,0.5,1,3,91,3,14,5,52800.0,1,65,0.0156,0,0
50,Male,Bagmati,124200,868000,48,16,0,0,0,2.8482,0.3414,0.7,203600.0,0.2264,0.2941,0.8,1,1,174,1,38,2,193000.0,1,72,0.0114,0,0
57,Female,Bagmati,47000,799000,48,0,0,0,0,1.0417,0.9304,0.4,9500.0,-0.0451,0.5387,0.5,1,2,121,3,27,5,9500.0,11,37,0.0126,0,0
46,Male,Lumbini,25400,77000,60,0,0,0,1,3.5,0.0743,1.0,13300.0,0.0413,0.787,0.5,1,0,9,0,17,3,500.0,12,35,0.0129,1,0
39,Male,Madhesh,49300,424000,60,59,3,1,0,2.6627,0.3842,1.0,828900.0,0.0979,0.5324,0.5,0,1,33,2,28,3,570600.0,6,0,0.0138,1,0
26,Female,Madhesh,22300,293000,120,54,0,0,0,1.6137,0.617,0.7,12000.0,0.0514,0.5285,0.5,1,2,39,0,10,4,15000.0,2,57,0.0151,1,0
49,Female,Bagmati,78800,424000,60,0,0,0,0,2.0081,0.5102,0.7,434100.0,0.0932,0.3388,1.0,1,2,32,2,136,5,421700.0,1,71,0.0128,0,0
33,Male,Gandaki,39600,190000,120,0,0,0,0,3.5,0.2035,1.0,174900.0,0.0765,0.4598,0.8,1,1,0,2,161,6,180400.0,3,35,0.0123,0,0
32,Female,Province No. 1,11200,97000,12,0,0,0,0,0.8219,1.159,1.0,73900.0,0.0873,0.2785,0.6,1,0,14,2,36,4,26500.0,9,56,0.013,0,0
57,Male,Bagmati,81100,391000,36,17,5,1,0,1.2534,0.8078,0.7,739300.0,0.134,0.4011,0.5,0,4,240,2,29,6,890000.0,11,34,0.0116,1,0
48,Female,Gandaki,41600,304000,60,62,0,0,0,1.5281,0.6644,0.4,56100.0,-0.2,0.4146,0.5,1,4,240,0,34,3,34300.0,2,39,0.011,0,1
39,Female,Province No. 1,36500,329000,60,0,0,0,0,3.5,0.2931,1.0,145500.0,0.0304,0.3502,0.6,0,0,240,0,68,6,75400.0,5,8,0.0119,0,0
54,Female,Bagmati,121900,1103000,120,0,0,0,0,2.2741,0.4018,1.0,229800.0,0.0418,0.5579,0.5,0,2,52,3,259,4,278400.0,11,15,0.0121,0,0
51,Female,Sudurpashchim,28700,169000,36,0,0,0,0,1.5336,0.7228,0.4,164800.0,0.0803,0.831,0.8,1,3,35,2,108,4,185100.0,8,41,0.0141,1,0
41,Male,Bagmati,136800,1038000,84,0,0,1,0,3.5,0.1901,1.0,570000.0,0.1064,0.3459,1.0,1,0,88,2,36,1,549300.0,6,0,0.0127,0,0
62,Male,Province No. 1,11800,50000,36,0,0,0,0,1.4995,0.7088,1.0,500.0,0.08,0.4535,0.8,1,4,240,3,87,4,19900.0,12,60,0.0128,0,0
22,Female,Sudurpashchim,42200,285000,24,0,0,0,0,2.3926,0.3939,0.7,311700.0,-0.0212,0.5351,0.4,0,0,0,0,48,2,323700.0,6,0,0.0138,0,0
41,Other,Province No. 1,50400,306000,120,2,3,2,0,2.6211,0.3984,1.0,85000.0,0.1008,0.4906,0.6,0,3,22,3,7,1,56000.0,10,65,0.0136,0,0
