applicant_age,gender,province,monthly_income_npr,loan_amount_npr,loan_tenure_months,close_year,max_dpd_24m,overdue_count_12m,bounce_count_12m,restructure_count,dscr,emi_income_ratio,income_stability,avg_bank_balance_6m,income_cagr_2y,ltv_ratio,collateral_score,insurance_flag,active_loan_count,credit_history_months,hard_enquiry_6m,bank_tenure_months,product_count,avg_deposit_12m,bs_month_applied,festival_proximity,district_npa_rate,remittance_inflow_flag,defaulted
35,Female,Madhesh,30000,215000,24,2024,11,1,1,0,1.8886,0.5392,0.7,92300.0,0.0316,0.4306,0.5,0,0,106,1,7,3,101900.0,12,36,0.0137,0,0
55,Female,Karnali,14900,162000,120,2020,0,0,1,0,3.5,0.2356,1.0,42400.0,0.1052,0.3759,1.0,1,0,240,1,12,5,69000.0,5,30,0.0151,1,0
40,Female,Gandaki,58800,454000,24,2020,0,0,0,0,0.8221,1.1064,0.7,41000.0,0.2429,0.5178,0.6,1,5,83,2,1,3,25400.0,6,0,0.0137,1,1
52,Male,Madhesh,54600,380000,120,2019,2,3,2,0,3.1056,0.3049,1.0,104000.0,0.1125,0.6875,1.0,1,1,240,2,133,5,156600.0,6,17,0.0138,1,0
31,Male,Province No. 1,54100,555000,48,2022,0,0,0,0,2.1194,0.4283,1.0,368100.0,0.0533,0.5312,0.5,0,1,44,0,53,6,262400.0,10,84,0.0133,0,0
60,Male,Madhesh,25400,232000,60,2022,15,1,0,1,1.9709,0.4854,1.0,500.0,0.0176,0.679,0.8,1,1,240,1,33,3,28300.0,6,19,0.0164,1,0
41,Female,Bagmati,120200,540000,60,2024,0,0,0,0,2.8564,0.3476,0.7,476900.0,0.1741,0.4315,0.4,0,1,119,1,33,5,467400.0,7,13,0.0107,0,0
62,Male,Bagmati,73800,465000,24,2022,0,0,0,0,2.0023,0.492,0.4,416800.0,0.089,0.486,0.6,0,1,208,0,54,4,498100.0,1,70,0.0139,0,0
39,Female,Province No. 1,36200,134000,48,2020,0,0,0,0,1.8218,0.5296,0.4,292700.0,0.1735,0.3203,0.6,1,2,1,1,10,1,269400.0,7,7,0.0121,0,0
22,Female,Bagmati,8000,50000,120,2023,4,1,0,0,2.9777,0.3167,1.0,500.0,0.0168,0.3544,0.6,1,1,19,0,48,3,19400.0,9,53,0.0112,0,0
32,Male,Madhesh,50000,329000,24,2020,32,3,2,0,1.3751,0.7905,0.7,173300.0,0.1796,0.2866,0.6,1,2,121,2,3,1,183800.0,4,19,0.014,0,0
39,Male,Bagmati,93000,838000,12,2024,2,3,1,0,0.7,1.3044,1.0,102000.0,0.1396,0.4731,0.6,1,0,191,1,15,2,76800.0,5,15,0.011,1,0
26,Female,Madhesh,8000,51000,12,2019,0,0,0,0,1.2574,0.9041,0.7,38300.0,0.0715,0.4124,0.6,1,2,38,1,68,6,65200.0,12,56,0.0135,0,0
53,Female,Province No. 1,17000,122000,36,2021,0,0,1,0,1.6433,0.5616,0.4,44500.0,0.2114,0.7612,0.8,1,1,240,1,4,3,500.0,9,51,0.0134,1,0
35,Male,Madhesh,43500,400000,84,2024,28,2,5,0,3.2273,0.3186,1.0,225000.0,0.0827,0.7128,0.6,1,1,50,1,1,6,204700.0,6,6,0.0158,0,0
55,Female,Province No. 1,30400,133000,48,2023,7,0,0,0,3.0921,0.3223,0.4,89400.0,0.011,0.7063,0.5,1,1,196,0,3,3,118000.0,9,47,0.0131,1,0
61,Male,Bagmati,80500,339000,48,2020,0,0,0,0,3.5,0.2917,1.0,58600.0,0.0095,0.6918,0.8,0,1,19,2,83,5,51000.0,7,15,0.014,0,0
24,Female,Madhesh,25400,269000,120,2023,180,3,3,0,1.6704,0.5619,1.0,37200.0,0.1042,0.2613,0.5,0,3,6,6,72,3,24500.0,2,60,0.0147,0,1
32,Male,Karnali,30500,260000,24,2018,3,2,0,1,1.7372,0.564,1.0,41400.0,0.0755,0.4629,0.5,0,0,0,1,1,2,3500.0,11,17,0.0159,0,0
46,Female,Madhesh,16500,127000,24,2018,0,0,0,0,1.8402,0.5792,0.4,35500.0,0.1431,0.5912,0.5,0,1,78,2,4,2,35500.0,1,75,0.0155,1,0
57,Male,Bagmati,50200,601000,48,2021,0,0,0,0,2.268,0.4904,1.0,36200.0,0.1099,0.2942,1.0,1,0,154,0,2,6,53200.0,4,26,0.0109,0,0
58,Female,Karnali,30100,192000,60,2024,14,1,0,0,2.2877,0.4546,0.7,6600.0,0.1338,0.5859,0.6,1,2,128,1,9,3,19000.0,6,4,0.014,0,0
29,Female,Gandaki,22400,245000,60,2022,27,1,0,0,2.0641,0.465,1.0,81300.0,0.1091,0.8018,0.5,1,1,17,1,37,6,68100.0,10,95,0.0133,0,0
30,Male,Madhesh,21800,160000,12,2019,0,0,0,0,0.7056,1.3326,0.7,128100.0,-0.0609,0.6901,0.6,1,5,11,2,44,3,31500.0,5,16,0.015,0,1
29,Male,Province No. 1,65700,716000,60,2022,3,2,2,0,1.3634,0.7494,0.7,368400.0,0.0976,0.3749,0.8,1,3,40,4,106,5,293200.0,9,52,0.0131,1,0
35,Male,Bagmati,62000,472000,36,2024,30,3,0,0,2.3237,0.4252,1.0,576200.0,0.0136,0.5203,0.6,1,1,31,2,35,4,602900.0,4,31,0.0122,0,0
46,Female,Gandaki,80100,755000,120,2022,30,1,0,0,2.3638,0.4219,0.7,61800.0,0.2215,0.782,0.6,1,1,90,1,27,1,33600.0,12,40,0.0119,0,0
37,Female,Bagmati,110900,448000,24,2020,13,4,4,0,3.3285,0.2932,0.7,386700.0,0.0795,0.6388,1.0,1,0,41,2,20,6,268900.0,8,34,0.0126,0,0
51,Male,Gandaki,51200,322000,60,2024,0,0,0,0,2.4967,0.3713,1.0,19700.0,0.0854,0.8024,0.8,1,2,38,1,57,1,1900.0,7,0,0.0119,1,0
37,Male,Bagmati,31600,390000,36,2024,0,0,1,1,1.3156,0.7782,1.0,128000.0,0.1518,0.8163,0.5,0,2,47,2,42,5,104000.0,3,35,0.0115,0,0
45,Female,Lumbini,54700,289000,24,2021,0,0,0,0,1.8553,0.5537,1.0,14100.0,0.0929,0.6508,0.6,0,1,3,1,127,5,500.0,1,69,0.0126,1,0
44,Female,Bagmati,11500,60000,24,2023,0,0,0,0,1.4331,0.6509,0.4,7900.0,0.104,0.2784,0.8,1,2,224,1,69,6,18700.0,2,59,0.0123,1,0
31,Male,Lumbini,33200,196000,12,2020,0,0,0,0,1.417,0.6775,0.7,168500.0,-0.017,0.3742,0.4,0,0,19,1,4,2,169800.0,10,75,0.0127,0,1
23,Female,Bagmati,117600,1362000,120,2020,0,0,0,0,2.7813,0.3643,0.7,1237500.0,0.1672,0.3216,0.8,1,1,20,0,7,4,935000.0,3,32,0.0121,0,0
30,Male,Gandaki,75700,571000,120,2021,0,0,0,0,3.5,0.164,0.7,256100.0,0.0509,0.8122,0.8,0,0,76,2,144,2,148400.0,3,26,0.011,0,0
53,Male,Gandaki,72200,486000,36,2024,44,5,5,1,1.8652,0.5229,0.7,1034400.0,-0.1482,0.747,0.8,1,1,73,0,3,1,1217700.0,8,26,0.012,1,0
52,Female,Lumbini,40400,250000,24,2023,27,1,1,0,2.3688,0.3927,1.0,181900.0,0.0431,0.6996,0.8,1,0,142,0,35,2,186300.0,9,70,0.0135,0,0
26,Female,Madhesh,20300,82000,24,2024,9,2,1,0,2.1126,0.4726,1.0,212600.0,0.1035,0.595,0.6,1,1,17,0,28,6,225300.0,11,37,0.0145,1,0
37,Male,Gandaki,48000,243000,48,2023,0,0,0,0,1.6853,0.603,0.7,139400.0,-0.0745,0.4425,1.0,1,3,15,2,75,5,217700.0,9,71,0.0134,0,0
55,Male,Karnali,37500,348000,84,2023,0,0,0,0,1.5701,0.5744,1.0,135300.0,0.0992,0.6058,0.5,0,2,30,2,9,5,85500.0,4,16,0.0145,0,1
54,Male,Madhesh,50100,332000,48,2023,4,1,1,0,2.1403,0.486,1.0,408300.0,0.0985,0.8032,0.5,1,2,240,1,33,3,512000.0,6,0,0.0139,0,0
21,Male,Bagmati,79700,592000,84,2018,26,0,0,0,3.5,0.1838,0.7,282800.0,0.2354,0.328,0.6,1,0,0,1,26,5,173900.0,6,8,0.0116,0,0
54,Other,Province No. 1,79100,625000,120,2023,52,1,0,0,3.5,0.1584,0.7,481200.0,0.2146,0.4184,0.5,0,0,95,1,1,1,342100.0,7,22,0.0116,0,0
54,Male,Gandaki,60800,868000,48,2018,3,2,0,0,1.8458,0.5735,0.7,447900.0,0.0732,0.4816,0.6,1,1,107,2,49,6,459000.0,7,5,0.0116,0,0
25,Male,Bagmati,37200,552000,120,2021,0,0,0,0,2.8476,0.3428,1.0,125100.0,0.0659,0.5612,0.5,1,0,17,0,84,5,74900.0,2,54,0.0124,0,0
35,Female,Madhesh,13100,215000,60,2021,0,0,1,0,2.0118,0.4784,0.4,3500.0,-0.0357,0.7362,0.8,1,0,26,1,204,4,500.0,10,69,0.0148,1,0
23,Male,Bagmati,116900,605000,12,2023,0,0,0,0,1.5911,0.6003,1.0,38500.0,0.1096,0.5479,0.5,0,0,2,0,60,3,64800.0,2,36,0.0117,1,0
48,Male,Bagmati,36100,394000,60,2024,0,0,0,0,1.4145,0.7283,1.0,54700.0,0.0774,0.5354,1.0,1,2,240,1,12,1,31700.0,5,3,0.0116,0,0
57,Female,Sudurpashchim,18600,169000,48,2019,0,0,0,0,1.7992,0.5808,0.4,128300.0,0.0128,0.2666,1.0,1,1,240,1,57,3,136600.0,6,12,0.0158,0,0
28,Male,Bagmati,102600,680000,24,2024,0,0,0,0,1.6154,0.5892,0.7,762400.0,0.19,0.4208,0.5,0,1,5,1,13,1,715000.0,1,48,0.0117,0,0
35,Male,Karnali,11000,124000,84,2023,65,3,1,0,1.9489,0.5165,0.4,91300.0,-0.2,0.262,0.8,1,2,21,0,56,2,119100.0,2,36,0.0168,0,1
43,Male,Province No. 1,21200,165000,60,2022,0,0,0,0,3.5,0.2728,0.7,500.0,0.146,0.3154,0.6,1,0,65,1,1,3,500.0,5,10,0.0119,0,0
24,Female,Lumbini,19000,202000,84,2023,1,2,1,0,3.4205,0.2975,0.7,20900.0,0.1825,0.3997,0.8,1,0,61,2,72,6,29100.0,7,11,0.0141,0,0
33,Female,Lumbini,11100,116000,84,2020,0,0,0,0,1.1259,0.8038,1.0,500.0,0.0195,0.402,0.5,0,4,73,3,31,1,2600.0,7,3,0.0124,0,0
30,Male,Lumbini,46100,413000,120,2018,23,2,3,0,3.5,0.281,1.0,25500.0,0.1195,0.3505,0.6,1,1,21,0,3,6,500.0,6,19,0.0133,1,0
21,Male,Province No. 1,23500,101000,60,2020,0,0,0,0,3.5,0.1171,0.4,157100.0,-0.0227,0.5037,0.8,1,0,2,2,36,3,168500.0,11,14,0.0126,0,1
49,Female,Gandaki,54600,740000,48,2021,0,0,0,0,2.2353,0.4825,0.7,285500.0,0.0505,0.2565,0.5,0,0,126,2,117,4,340400.0,12,54,0.0137,1,0
51,Male,Bagmati,35800,290000,60,2021,29,3,2,0,3.07,0.3492,1.0,64400.0,0.1071,0.5246,0.8,1,1,54,0,25,4,35900.0,6,0,0.012,1,0
24,Male,Madhesh,43500,309000,48,2019,53,2,2,0,2.6714,0.34,1.0,63300.0,0.0668,0.4392,0.8,1,1,1,1,72,3,57700.0,3,24,0.0143,0,0
26,Female,Madhesh,34900,122000,48,2023,0,0,0,0,2.3864,0.4335,1.0,62800.0,0.1514,0.7677,0.5,0,2,29,0,96,6,88600.0,2,36,0.014,0,0
23,Male,Bagmati,51000,726000,48,2022,38,5,2,0,1.1851,0.9316,1.0,141900.0,0.1765,0.7035,0.4,0,2,13,1,51,2,193000.0,12,33,0.0123,0,1
60,Female,Lumbini,84300,398000,84,2022,11,2,0,0,1.3353,0.6795,0.7,490000.0,0.3422,0.6389,0.5,0,3,19,2,42,5,400500.0,3,45,0.0147,0,1
44,Male,Bagmati,106800,1305000,36,2018,0,0,2,0,1.2999,0.7513,1.0,500.0,0.0383,0.5216,0.8,1,2,148,3,31,6,30600.0,2,32,0.0128,0,0
43,Male,Province No. 1,51100,870000,120,2022,2,0,0,0,2.8367,0.3265,1.0,284700.0,0.1136,0.3576,0.6,1,0,181,0,9,6,205600.0,3,44,0.0147,0,0
24,Female,Bagmati,21500,314000,120,2023,2,0,0,0,3.4438,0.2994,0.4,12600.0,0.1642,0.5453,0.5,1,0,24,0,72,6,37400.0,2,53,0.0128,0,0
21,Female,Bagmati,24700,229000,120,2023,0,0,0,0,3.0921,0.3223,0.7,38800.0,-0.0225,0.2562,0.8,1,1,5,1,36,5,66400.0,7,16,0.0126,0,0
59,Male,Bagmati,28000,337000,48,2023,57,1,2,0,2.0302,0.5151,1.0,25900.0,-0.0078,0.5678,0.5,1,0,240,0,101,6,500.0,3,29,0.0124,0,1
60,Female,Bagmati,144700,739000,24,2022,3,0,0,0,2.2493,0.4327,1.0,57700.0,0.092,0.7587,0.6,1,2,240,1,1,5,43700.0,8,36,0.0122,0,0
43,Female,Bagmati,66300,564000,60,2024,180,1,0,1,2.2216,0.442,1.0,165700.0,0.0298,0.4589,0.5,1,3,159,3,53,3,104300.0,11,24,0.0115,0,1
26,Male,Bagmati,74300,612000,24,2019,0,0,0,0,1.5181,0.7147,1.0,199200.0,0.1566,0.4315,0.6,0,1,63,2,96,6,117400.0,2,40,0.0114,0,0
22,Female,Bagmati,110600,465000,60,2018,3,2,1,0,3.5,0.2294,1.0,711500.0,0.081,0.2828,0.4,0,1,8,1,20,5,755300.0,4,8,0.0127,0,0
56,Female,Bagmati,98900,550000,120,2023,0,0,0,0,3.5,0.2019,1.0,299500.0,0.078,0.4118,0.6,1,1,147,2,17,1,384400.0,11,31,0.0134,0,0
43,Male,Gandaki,64200,680000,36,2021,11,3,1,0,1.272,0.8193,1.0,27700.0,0.0925,0.3921,0.5,0,2,19,1,10,5,76400.0,7,5,0.0123,0,0
34,Female,Gandaki,47200,333000,36,2019,62,3,1,0,2.075,0.4881,1.0,352400.0,0.0621,0.7189,0.8,1,1,22,2,192,5,224600.0,3,26,0.0123,0,0
21,Female,Gandaki,71000,553000,12,2024,0,0,0,0,1.051,1.0788,1.0,67700.0,0.0445,0.3671,0.6,0,1,1,1,36,1,53000.0,6,0,0.013,0,0
44,Male,Gandaki,23400,330000,120,2018,2,1,1,0,2.0834,0.4753,0.4,64500.0,-0.0657,0.3498,0.6,0,1,68,1,127,4,17600.0,5,25,0.0134,0,0
57,Male,Bagmati,81300,429000,36,2023,100,1,1,1,2.3747,0.4135,1.0,500.0,0.0622,0.3424,1.0,1,1,35,0,48,6,18500.0,5,15,0.0118,0,0
56,Female,Bagmati,8000,151000,60,2021,5,4,0,0,1.3346,0.6863,1.0,62900.0,0.0802,0.5814,0.6,1,1,240,0,19,5,44000.0,4,21,0.0121,1,0
51,Male,Bagmati,15300,188000,84,2021,4,2,2,0,1.9851,0.5171,0.4,106400.0,0.0087,0.5083,0.8,0,1,21,1,13,6,168100.0,9,58,0.0109,0,0
23,Male,Sudurpashchim,12600,199000,84,2021,21,2,3,0,1.2941,0.7707,1.0,60600.0,0.1382,0.5539,0.4,0,2,0,0,12,1,82100.0,11,33,0.0142,0,0
52,Female,Province No. 1,59900,566000,36,2020,40,3,3,0,1.4838,0.6394,1.0,57300.0,0.099,0.3688,0.5,0,1,215,0,66,2,87300.0,7,8,0.0118,0,0
49,Female,Province No. 1,56900,253000,48,2019,0,0,0,0,1.5839,0.6388,0.7,47100.0,0.0366,0.5482,0.5,0,2,6,1,112,6,37200.0,12,42,0.0127,0,0
56,Male,Madhesh,50200,271000,24,2023,0,0,0,0,2.8687,0.35,0.7,500.0,0.1158,0.6488,0.6,1,0,240,1,23,4,2000.0,1,58,0.0152,1,0
27,Male,Madhesh,34600,616000,36,2022,85,2,1,1,0.817,1.2585,1.0,65300.0,0.0274,0.707,0.8,1,2,13,0,1,2,101400.0,7,10,0.0156,0,1
57,Female,Gandaki,66300,727000,48,2021,3,1,0,0,1.9694,0.4884,0.7,45800.0,-0.012,0.2856,0.6,1,1,43,3,14,1,99100.0,12,39,0.0148,0,0
51,Female,Sudurpashchim,24000,143000,36,2022,26,5,4,0,2.8927,0.3618,0.7,500.0,0.2763,0.6894,0.8,1,1,240,3,29,2,500.0,2,50,0.0166,1,0
53,Male,Sudurpashchim,32000,370000,24,2021,0,0,0,0,0.9566,1.1633,1.0,47800.0,0.0275,0.4691,0.6,0,2,67,1,98,3,87700.0,1,65,0.0153,0,0
27,Male,Karnali,27400,210000,60,2020,0,0,0,0,3.3051,0.2957,1.0,195400.0,0.0805,0.6503,0.5,0,1,8,1,41,4,102400.0,10,95,0.0166,0,0
56,Male,Province No. 1,104200,1018000,36,2019,0,0,0,0,2.2853,0.4414,1.0,93800.0,0.0925,0.5533,0.8,1,0,77,1,21,1,164400.0,1,66,0.0121,1,0
21,Male,Madhesh,33800,230000,48,2023,48,2,2,0,3.0839,0.3393,0.7,500.0,0.0654,0.5891,1.0,1,1,6,1,36,4,500.0,4,22,0.0153,1,0
30,Male,Sudurpashchim,33300,211000,36,2023,12,2,2,0,1.4246,0.6816,1.0,73200.0,0.0686,0.6739,0.8,1,3,158,3,24,3,76200.0,10,68,0.0164,0,0
27,Female,Karnali,23500,139000,84,2019,65,2,0,0,3.0747,0.318,1.0,53500.0,0.0973,0.4317,0.6,1,1,38,0,44,4,53000.0,11,23,0.014,1,0
30,Male,Gandaki,34900,163000,48,2019,0,0,0,0,2.7624,0.4032,1.0,49000.0,0.0931,0.7432,1.0,1,3,11,4,1,2,63900.0,6,0,0.0123,0,0
47,Female,Province No. 1,38200,310000,120,2022,0,0,0,0,2.9573,0.3316,0.4,500.0,0.1144,0.4833,0.6,1,2,2,0,27,4,39900.0,12,43,0.0144,1,0
59,Female,Bagmati,177900,1072000,12,2022,0,0,0,0,1.4932,0.7113,1.0,29900.0,0.0567,0.2458,0.8,1,0,147,0,43,5,500.0,2,49,0.0121,0,0
62,Female,Province No. 1,60300,331000,24,2022,96,4,3,0,1.3441,0.745,1.0,47900.0,0.0761,0.6749,0.8,1,4,137,6,94,5,500.0,9,70,0.0126,1,1
25,Male,Sudurpashchim,16900,148000,12,2020,6,2,2,0,0.7172,1.4228,1.0,101600.0,0.1101,0.752,0.5,1,2,7,0,84,2,76600.0,4,23,0.0167,0,1
61,Female,Bagmati,105600,748000,60,2023,0,0,0,0,3.5,0.2365,0.7,204100.0,-0.1088,0.6909,0.4,0,0,61,0,26,1,82000.0,9,46,0.0121,0,0
25,Male,Lumbini,39000,237000,48,2020,0,0,0,0,3.5,0.2498,1.0,259000.0,0.1414,0.6006,0.8,0,0,55,0,72,5,240300.0,2,36,0.0131,1,0
52,Male,Bagmati,86900,731000,120,2022,4,2,3,1,2.7702,0.3599,0.4,257500.0,0.3302,0.8024,0.8,1,2,73,4,285,6,240400.0,2,53,0.0123,0,0
28,Female,Sudurpashchim,41300,344000,120,2019,7,0,0,0,1.2077,0.7269,1.0,123400.0,0.1451,0.7065,0.8,1,3,5,5,35,5,219100.0,5,15,0.015,0,0
55,Female,Sudurpashchim,21600,130000,48,2021,0,0,0,1,2.6352,0.3982,1.0,48300.0,0.0661,0.5591,0.5,0,1,240,0,38,3,76200.0,10,67,0.0162,0,0
35,Female,Lumbini,58300,761000,36,2021,0,0,0,0,1.2335,0.7459,1.0,113900.0,0.0762,0.5359,0.6,1,1,58,0,35,5,161300.0,8,47,0.0143,1,0
57,Male,Karnali,31800,338000,48,2022,56,3,1,0,1.3564,0.6934,1.0,157500.0,0.0636,0.5229,0.6,0,2,111,2,55,1,218200.0,1,52,0.016,1,0
43,Female,Bagmati,109600,515000,36,2019,24,2,0,0,2.9148,0.358,1.0,905100.0,0.0643,0.6118,0.6,0,1,41,1,105,5,606800.0,5,1,0.0127,0,0
43,Male,Bagmati,136000,1036000,36,2021,0,0,0,0,2.4975,0.3995,0.7,733100.0,0.1085,0.5991,0.4,0,1,123,4,22,5,510100.0,4,8,0.0111,0,0
39,Female,Gandaki,73100,500000,36,2022,0,0,0,0,1.7265,0.5434,1.0,199800.0,0.062,0.7607,1.0,1,1,24,2,53,3,139800.0,1,67,0.0123,1,0
30,Male,Bagmati,100700,388000,60,2023,22,2,2,0,3.5,0.154,0.7,1042400.0,-0.0259,0.2807,0.8,1,0,74,2,4,5,968800.0,8,25,0.012,0,0
42,Female,Madhesh,40000,308000,24,2020,0,0,0,0,1.7821,0.5865,1.0,334700.0,0.0524,0.8094,0.6,1,0,71,1,34,6,417100.0,11,18,0.0149,0,0
48,Female,Bagmati,95500,539000,24,2023,0,0,0,1,1.8391,0.5853,0.7,816700.0,0.1954,0.4549,0.6,1,3,215,4,73,3,926100.0,11,38,0.0117,0,1
26,Male,Gandaki,44900,244000,48,2024,116,3,1,1,2.8469,0.3233,1.0,282700.0,0.1454,0.8111,0.8,0,1,0,1,1,5,266000.0,1,72,0.0115,1,1
26,Female,Madhesh,38400,243000,24,2022,0,0,0,0,1.7208,0.5535,0.7,17100.0,-0.025,0.3077,0.5,1,1,78,0,9,5,102700.0,10,80,0.0162,0,0
38,Female,Province No. 1,56000,362000,120,2023,0,0,0,0,3.4089,0.3164,1.0,318600.0,0.0776,0.3408,0.5,1,1,72,0,119,4,334100.0,2,44,0.0133,0,0
55,Male,Bagmati,41900,190000,120,2023,0,0,0,0,3.5,0.195,0.4,227800.0,-0.1027,0.4165,0.4,1,1,240,2,12,1,251200.0,8,30,0.0124,0,0
35,Male,Province No. 1,24300,188000,36,2023,0,0,0,0,2.4683,0.4052,0.4,500.0,-0.1296,0.7703,0.4,0,0,131,0,27,6,49100.0,6,18,0.0124,0,0
38,Male,Madhesh,47900,214000,60,2018,133,1,2,0,2.9021,0.3398,0.7,214400.0,0.0624,0.4055,0.6,1,2,129,1,7,2,185800.0,8,25,0.0136,0,0
61,Male,Gandaki,13100,50000,60,2020,0,0,0,0,3.5,0.2435,0.4,81000.0,0.0065,0.7069,0.5,0,1,240,2,132,3,77300.0,10,73,0.0115,0,0
32,Male,Madhesh,57300,310000,24,2022,0,0,0,0,1.8209,0.5309,1.0,73100.0,0.1297,0.4093,0.5,0,1,61,2,35,3,92400.0,12,42,0.0136,0,0
36,Female,Gandaki,58600,226000,12,2020,0,0,0,0,1.9305,0.523,1.0,41300.0,0.012,0.7186,0.6,1,1,152,1,23,2,52600.0,6,16,0.0122,0,0
56,Male,Bagmati,59200,437000,60,2020,0,0,0,0,3.0518,0.3271,1.0,5100.0,0.0686,0.7389,0.5,1,1,212,2,80,6,500.0,1,51,0.0135,0,0
42,Male,Madhesh,28300,168000,24,2024,0,0,1,0,1.2294,0.8149,0.4,38000.0,-0.1429,0.2609,0.4,1,4,16,6,10,2,55200.0,10,76,0.0144,1,0
25,Female,Bagmati,55500,353000,36,2023,0,0,0,0,2.6057,0.3906,1.0,92800.0,0.0925,0.7791,0.5,1,1,5,2,50,6,80900.0,11,32,0.0127,0,0
30,Female,Gandaki,38800,307000,84,2020,48,5,2,0,2.606,0.3648,1.0,320000.0,0.1022,0.4678,0.5,1,1,0,1,72,6,275200.0,7,11,0.0136,0,0
61,Male,Madhesh,44600,733000,84,2020,11,0,0,0,1.5368,0.688,0.7,171000.0,0.1314,0.5581,0.8,0,2,150,2,36,3,159900.0,3,22,0.016,0,0
55,Female,Gandaki,104600,562000,120,2022,0,0,0,0,3.5,0.1211,1.0,886200.0,0.0739,0.3044,0.5,0,0,26,0,62,6,823000.0,9,63,0.0114,0,0
60,Male,Karnali,30200,321000,24,2021,4,2,0,1,1.2384,0.7975,0.7,500.0,0.1628,0.4839,0.6,1,1,105,1,93,6,500.0,3,34,0.0151,1,1
41,Female,Bagmati,54000,305000,48,2020,0,0,0,0,2.2276,0.4341,1.0,82200.0,0.0901,0.3352,0.5,0,2,112,1,7,2,79900.0,6,17,0.0114,0,0
46,Male,Province No. 1,44900,414000,36,2023,9,2,1,0,1.7829,0.6315,0.7,60700.0,0.1001,0.6635,0.5,0,1,4,2,24,6,79400.0,10,86,0.0141,0,0
26,Male,Sudurpashchim,19000,167000,48,2024,0,0,0,0,1.3853,0.7298,0.4,500.0,-0.113,0.6665,0.6,1,3,52,1,24,3,500.0,2,49,0.0161,0,0
50,Female,Province No. 1,59000,656000,48,2021,0,0,0,0,2.4762,0.3808,0.7,458100.0,0.0671,0.3241,0.8,0,0,8,0,93,4,326500.0,5,25,0.013,0,0
44,Male,Karnali,34800,496000,36,2022,0,0,0,0,1.2488,0.7714,1.0,66600.0,0.0773,0.612,0.5,0,1,47,0,43,4,63300.0,11,10,0.0164,0,0
22,Male,Bagmati,107800,480000,36,2020,44,6,3,0,3.5,0.1675,1.0,270100.0,0.1015,0.3161,0.8,1,0,3,2,48,3,381200.0,3,32,0.0123,0,0
56,Male,Madhesh,56900,515000,36,2024,0,0,0,0,1.5649,0.5839,1.0,82000.0,0.1349,0.7495,0.8,1,1,81,3,64,3,146700.0,3,17,0.0138,0,0
39,Male,Bagmati,182700,1384000,84,2021,7,1,0,0,1.6819,0.573,1.0,158600.0,0.0868,0.2506,0.8,1,2,24,2,7,1,100200.0,6,20,0.0117,1,0
62,Female,Karnali,14900,73000,24,2020,0,0,0,0,2.7163,0.3523,0.7,500.0,0.3077,0.2538,0.5,0,1,217,1,4,6,20300.0,10,94,0.0157,0,0
58,Male,Lumbini,77500,652000,36,2021,33,2,0,0,1.7333,0.601,1.0,658500.0,0.0577,0.4543,0.8,0,3,218,1,67,6,637000.0,4,27,0.0134,0,0
38,Male,Bagmati,107400,1142000,36,2020,1,2,2,0,1.2764,0.8313,1.0,207900.0,0.1474,0.7631,0.6,1,2,25,1,38,1,249200.0,8,39,0.0111,0,1
21,Female,Province No. 1,80600,380000,48,2022,40,0,0,0,2.6063,0.3837,1.0,235900.0,0.0733,0.3154,0.5,0,2,0,1,33,4,218300.0,10,82,0.0135,0,0
27,Male,Bagmati,23800,105000,36,2018,26,4,5,0,3.5,0.2274,0.4,76000.0,0.0191,0.7422,0.6,1,0,2,1,1,1,90300.0,8,25,0.0118,0,0
33,Male,Madhesh,46800,453000,60,2022,0,0,2,0,3.5,0.2539,1.0,101200.0,0.0614,0.2772,0.5,0,0,13,1,97,5,73300.0,10,71,0.0143,0,0
33,Male,Sudurpashchim,28900,233000,120,2023,0,0,0,0,3.3022,0.3025,1.0,500.0,0.0896,0.6712,0.6,1,1,20,1,12,1,5400.0,2,53,0.0145,0,0
35,Female,Bagmati,104400,652000,48,2020,0,0,0,0,2.0223,0.4679,1.0,495300.0,0.0558,0.8069,0.8,1,2,43,5,135,6,512000.0,12,35,0.0116,1,0
61,Male,Lumbini,60000,639000,120,2020,0,0,0,0,3.5,0.2799,1.0,76800.0,0.0198,0.5005,0.5,1,1,188,2,12,5,68200.0,8,44,0.0142,1,0
49,Female,Karnali,20800,64000,24,2020,32,2,3,0,3.5,0.1974,0.4,162700.0,-0.1302,0.3291,0.6,0,0,61,0,3,6,177000.0,7,6,0.0171,1,0
29,Female,Bagmati,126900,1963000,120,2022,8,4,2,0,2.057,0.5046,1.0,72300.0,0.1304,0.3786,0.4,0,1,1,2,12,6,34500.0,3,23,0.0116,1,0
50,Male,Madhesh,39200,561000,60,2019,10,2,1,1,1.1545,0.7678,0.7,700.0,0.1685,0.5941,0.8,1,2,240,0,116,2,4400.0,9,65,0.0145,0,1
23,Female,Bagmati,62400,469000,24,2022,0,0,0,0,1.804,0.5773,0.7,594500.0,0.1921,0.8112,0.5,0,0,63,1,60,6,476000.0,6,0,0.0119,1,0
23,Female,Lumbini,60600,449000,120,2022,0,0,0,0,3.108,0.3309,0.7,136400.0,0.0854,0.3942,0.6,1,2,2,2,60,1,98800.0,5,23,0.0132,0,0
